"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.36866069066135e-112,0.471388348882332,0.389,0.23,5.4746427626454e-109,"7","CDC42EP3"
2.28689521385607e-110,0.306047426042434,0.552,0.354,9.14758085542426e-107,"7","BCL11B"
1.75967909449191e-107,0.441930367128017,0.336,0.193,7.03871637796764e-104,"7","ELF2"
2.68300511092527e-107,0.440600960122593,0.347,0.2,1.07320204437011e-103,"7","NLRC5"
6.87392770464995e-107,0.396367279883007,0.349,0.201,2.74957108185998e-103,"7","KDM2A"
1.73268043248077e-106,0.536017837198737,0.252,0.133,6.93072172992308e-103,"7","RUNX1"
6.67963880278619e-106,0.399223171094246,0.397,0.239,2.67185552111448e-102,"7","ODC1"
1.10786527783303e-105,0.432378111023777,0.346,0.201,4.43146111133212e-102,"7","B4GALT1"
2.02612503479612e-104,0.347997818056875,0.537,0.348,8.10450013918449e-101,"7","RUNX3"
5.12827228989779e-104,0.413732082701627,0.371,0.22,2.05130891595911e-100,"7","UPF3A"
9.19404084164062e-103,0.378203768679863,0.344,0.199,3.67761633665625e-99,"7","ZFC3H1"
6.42494557183769e-102,0.500847746177294,0.276,0.152,2.56997822873507e-98,"7","CHD9"
6.9017772167277e-98,0.471288468320951,0.267,0.147,2.76071088669108e-94,"7","HOOK3"
1.32671030093285e-96,0.462139833053605,0.271,0.151,5.30684120373141e-93,"7","TERF1"
2.82942137430034e-96,0.591735627058773,0.291,0.171,1.13176854972014e-92,"7","MX1"
2.7889235950957e-91,0.313983799276064,0.329,0.193,1.11556943803828e-87,"7","ERN1"
5.68991802076527e-90,0.395135194753013,0.269,0.151,2.27596720830611e-86,"7","UBQLN2"
8.4035216786833e-90,0.356792287558586,0.364,0.222,3.36140867147332e-86,"7","APOL6"
3.05162824923488e-89,0.397118392836298,0.255,0.141,1.22065129969395e-85,"7","ITFG2"
3.17493227077963e-89,0.273276075327802,0.261,0.142,1.26997290831185e-85,"7","AC119396.1"
8.46917430287645e-89,0.304168687118534,0.454,0.29,3.38766972115058e-85,"7","FKBP11"
2.74606251898862e-88,0.386412425658017,0.32,0.19,1.09842500759545e-84,"7","GBP4"
1.73601189808399e-87,0.367161517419608,0.289,0.167,6.94404759233597e-84,"7","RAB9A"
2.74629707805377e-87,0.251224986306401,0.347,0.205,1.09851883122151e-83,"7","ICAM2"
5.36310339212197e-87,0.320415574332791,0.389,0.24,2.14524135684879e-83,"7","TMPO"
6.01290841467934e-87,0.369159410111258,0.265,0.15,2.40516336587173e-83,"7","TOX"
1.6103874603472e-86,0.404169460301551,0.285,0.165,6.44154984138881e-83,"7","PRKAR2A"
2.73524656053489e-85,0.335003551306077,0.35,0.213,1.09409862421395e-81,"7","TMEM173"
1.08032001480543e-84,0.301012817782493,0.265,0.151,4.32128005922173e-81,"7","GLUL"
1.54640320068137e-84,0.307174830006221,0.441,0.285,6.18561280272548e-81,"7","CHD1"
1.59162527024861e-82,0.412831184619099,0.251,0.142,6.36650108099445e-79,"7","CLIP1"
5.9644265582485e-82,0.432576964221566,0.255,0.146,2.3857706232994e-78,"7","TUT7"
4.08537912387436e-80,0.279358485663488,0.366,0.227,1.63415164954974e-76,"7","AFF4"
5.11249534615349e-77,0.418246170305185,0.254,0.148,2.0449981384614e-73,"7","ISG20L2"
5.63999468999013e-76,0.31637120723004,0.307,0.186,2.25599787599605e-72,"7","SPTBN1"
8.97791625378586e-75,0.255162272219512,0.385,0.245,3.59116650151435e-71,"7","GPR174"
1.69974929339246e-72,0.25355248581965,0.356,0.225,6.79899717356983e-69,"7","UPP1"
4.16004049820695e-72,0.407558423662909,0.26,0.155,1.66401619928278e-68,"7","PARP14"
2.32311484796552e-68,0.290197501875717,0.301,0.186,9.29245939186207e-65,"7","NUMA1"
3.6359729349891e-68,0.254308765986874,0.328,0.207,1.45438917399564e-64,"7","HTATSF1"
4.44706506856954e-66,0.273405485194894,0.283,0.174,1.77882602742781e-62,"7","NFKB1"
1.17266442947707e-65,0.31853962675258,0.277,0.17,4.69065771790828e-62,"7","CCDC186"
3.4867808041342e-65,0.262289168461834,0.322,0.204,1.39471232165368e-61,"7","HERC1"
5.27693921422831e-64,0.276342225406933,0.349,0.227,2.11077568569132e-60,"7","PRNP"
1.16156401581997e-61,0.258816473165024,0.325,0.209,4.6462560632799e-58,"7","RB1CC1"
1.5606680584307e-60,0.290922895366234,0.253,0.155,6.24267223372279e-57,"7","NCOA7"
5.51945950066408e-52,0.323169925703324,0.279,0.184,2.20778380026563e-48,"7","PTMS"
4.33564701142823e-50,0.261773809636105,0.366,0.253,1.73425880457129e-46,"7","SLC38A2"
0,1.67056850159852,0.712,0.274,0,"17","EEF1G"
0,2.32200856003677,0.453,0.113,0,"17","SKIL"
0,1.23040958855583,0.996,0.969,0,"17","FTH1"
9.43036524866662e-293,1.78584116170754,0.397,0.111,3.77214609946665e-289,"17","AP001267.5"
2.0966923629445e-284,0.821185656907507,0.995,0.896,8.38676945177798e-281,"17","BTG1"
9.39303983052688e-279,1.6305639117952,0.588,0.245,3.75721593221075e-275,"17","ARID5A"
1.07703848817187e-273,2.03263807798346,0.37,0.106,4.30815395268748e-270,"17","SMAD7"
1.13489674068398e-261,1.44609165042278,0.605,0.247,4.53958696273593e-258,"17","KLF3"
6.67473993849784e-252,1.27217254343769,0.78,0.455,2.66989597539914e-248,"17","PIK3R1"
1.99571025836772e-242,1.55524425710943,0.576,0.248,7.98284103347089e-239,"17","GABARAPL1"
1.69998771565498e-232,1.02493702302631,0.684,0.315,6.7999508626199e-229,"17","NR4A2"
1.13554433491531e-227,0.920852549888336,0.895,0.581,4.54217733966125e-224,"17","TNFAIP3"
1.78445105227528e-227,1.35789417415116,0.654,0.322,7.13780420910111e-224,"17","P2RY8"
1.91329746225241e-219,1.30813621406244,0.647,0.326,7.65318984900964e-216,"17","FAM177A1"
3.51065171881348e-217,1.70076266621528,0.39,0.131,1.40426068752539e-213,"17","AC129492.1"
3.18043480548841e-206,0.830200519402949,0.977,0.825,1.27217392219536e-202,"17","ZFP36L2"
1.60757718177377e-205,1.19425702303957,0.769,0.456,6.43030872709509e-202,"17","TGFB1"
3.18010748508514e-195,1.59647747990436,0.434,0.17,1.27204299403406e-191,"17","SLC7A5"
7.8932391888973e-193,1.65540127880966,0.385,0.139,3.15729567555892e-189,"17","MATR3-1"
2.84880917581476e-184,1.25080791742121,0.603,0.301,1.1395236703259e-180,"17","RNF125"
5.20333850003517e-184,0.960040526866667,0.603,0.285,2.08133540001407e-180,"17","CREM"
2.21887041864473e-177,0.793354395309177,0.925,0.682,8.87548167457893e-174,"17","CXCR4"
1.79567457468002e-175,1.14223246140069,0.678,0.388,7.18269829872009e-172,"17","GADD45B"
2.23414688445429e-163,1.34374322460675,0.503,0.235,8.93658753781718e-160,"17","PDE4B"
1.10533562433203e-162,0.952785403786311,0.797,0.529,4.42134249732814e-159,"17","SPOCK2"
3.9683686514399e-160,1.07682031446596,0.792,0.53,1.58734746057596e-156,"17","NFKBIA"
3.27829096817342e-156,1.6018298400089,0.313,0.11,1.31131638726937e-152,"17","PLK3"
1.73348648738642e-155,0.688002560070391,0.94,0.767,6.93394594954568e-152,"17","TSC22D3"
5.29693982346414e-145,0.98775978172845,0.831,0.621,2.11877592938566e-141,"17","IER2"
1.51456899032328e-143,0.952396393137491,0.646,0.363,6.05827596129311e-140,"17","PIK3IP1"
6.64106757642825e-143,1.38349115204966,0.384,0.16,2.6564270305713e-139,"17","RELB"
8.31339463216442e-142,1.60814521041916,0.298,0.108,3.32535785286577e-138,"17","JOSD1"
3.67972697609109e-137,1.24078969107262,0.463,0.222,1.47189079043643e-133,"17","SYAP1"
3.91920553193886e-135,1.48100237024241,0.344,0.141,1.56768221277554e-131,"17","PLEKHA2"
8.83429211316915e-135,1.05326899311765,0.609,0.342,3.53371684526766e-131,"17","SYTL3"
8.06137639200294e-129,0.922469472884906,0.711,0.466,3.22455055680117e-125,"17","TUBA4A"
3.86896897347855e-127,1.06074675132013,0.49,0.239,1.54758758939142e-123,"17","S1PR1"
2.8165386291186e-125,1.24786523815934,0.481,0.251,1.12661545164744e-121,"17","GSPT1"
1.33630405149818e-124,0.973263488538784,0.464,0.219,5.34521620599273e-121,"17","ZNF331"
8.29822195713391e-122,0.836186905255172,0.726,0.485,3.31928878285357e-118,"17","SELENOK"
7.04966769314971e-121,1.4383036547685,0.35,0.152,2.81986707725989e-117,"17","PPP1R16B"
7.37984364197618e-120,0.772134776350187,0.8,0.525,2.95193745679047e-116,"17","KLF2"
5.26951134070163e-117,0.470625963493423,0.967,0.833,2.10780453628065e-113,"17","SRGN"
1.0017877539037e-112,1.17590082399016,0.385,0.177,4.0071510156148e-109,"17","AC022966.1"
8.15602471319706e-112,0.766161572844703,0.582,0.324,3.26240988527883e-108,"17","LDHB"
2.4937579494675e-111,1.35481334550874,0.277,0.107,9.97503179787002e-108,"17","AC010422.8"
1.12398855290016e-106,1.26692377750888,0.343,0.153,4.49595421160062e-103,"17","MTFP1"
7.70201542108232e-106,1.23884124105434,0.322,0.137,3.08080616843293e-102,"17","HAUS3"
1.12528009440725e-105,1.03119211514024,0.515,0.289,4.501120377629e-102,"17","CHD1"
4.09320244706825e-103,0.805157569438651,0.685,0.456,1.6372809788273e-99,"17","SLC2A3"
5.91074306716434e-103,0.885108291520124,0.586,0.348,2.36429722686573e-99,"17","REL"
4.16191358293589e-101,0.427205064722256,0.816,0.53,1.66476543317436e-97,"17","DUSP2"
5.58731285855175e-99,0.867915680800103,0.591,0.36,2.2349251434207e-95,"17","CCNH"
3.63152647850984e-98,0.403392407295352,0.995,0.977,1.45261059140394e-94,"17","H3F3B"
1.7261155418673e-96,0.664337175157089,0.726,0.496,6.9044621674692e-93,"17","PTPRCAP"
3.33863622710537e-96,0.871030148122054,0.453,0.236,1.33545449084215e-92,"17","TENT5C"
1.95292696889941e-95,1.32322654879089,0.272,0.112,7.81170787559765e-92,"17","ATG2A"
1.09703141361215e-94,0.528417997395564,0.897,0.712,4.3881256544486e-91,"17","ZFP36"
9.58219378604176e-93,0.866379042334377,0.47,0.252,3.8328775144167e-89,"17","RNASEK"
2.34083130213707e-92,1.16722779859525,0.363,0.179,9.36332520854829e-89,"17","JMJD6"
7.90034945806062e-89,0.467342293648286,0.797,0.556,3.16013978322425e-85,"17","DUSP1"
3.91685810467171e-87,0.587718932402961,0.657,0.428,1.56674324186868e-83,"17","YPEL5"
2.13678343001371e-86,0.762280417139954,0.614,0.392,8.54713372005483e-83,"17","IDS"
9.24393214447553e-86,1.0470135813614,0.454,0.25,3.69757285779021e-82,"17","TSPYL2"
3.77019966467234e-85,0.925725500303999,0.396,0.204,1.50807986586894e-81,"17","CSRNP1"
1.03711762472769e-84,0.942498557123945,0.512,0.308,4.14847049891074e-81,"17","SMAP2"
1.68591549783077e-84,0.840374324034352,0.607,0.399,6.74366199132307e-81,"17","CD6"
2.76238225080461e-84,1.10921258145304,0.351,0.173,1.10495290032184e-80,"17","WHAMM"
4.68661381287007e-84,0.830504768951755,0.75,0.582,1.87464552514803e-80,"17","EZR"
7.81220132275756e-83,0.813114099564503,0.56,0.351,3.12488052910303e-79,"17","SBDS"
1.89047662509305e-82,1.06062066553525,0.344,0.169,7.56190650037221e-79,"17","PMAIP1"
2.61644635256813e-82,0.957814541839986,0.43,0.236,1.04657854102725e-78,"17","CDK17"
3.25149040324449e-82,1.37723134206954,0.255,0.112,1.30059616129779e-78,"17","PBX4"
4.42858050115945e-82,0.978257224254134,0.512,0.315,1.77143220046378e-78,"17","CD5"
2.57122077813458e-81,1.03623375349172,0.38,0.199,1.02848831125383e-77,"17","RBM38"
8.80336986449272e-81,0.752223542427326,0.504,0.297,3.52134794579709e-77,"17","RGCC"
1.76847762975043e-79,1.21220445122381,0.342,0.175,7.07391051900173e-76,"17","NINJ1"
6.67801345840245e-79,0.673039797872898,0.782,0.626,2.67120538336098e-75,"17","LEPROTL1"
9.39849891263427e-79,0.518194557760701,0.858,0.689,3.75939956505371e-75,"17","SRSF7"
1.026012972932e-77,1.21889112950391,0.273,0.124,4.10405189172798e-74,"17","ARRDC2"
1.17100894168916e-77,0.526559166374141,0.804,0.615,4.68403576675664e-74,"17","CD44"
5.52830773607928e-77,0.880443386004472,0.471,0.276,2.21132309443171e-73,"17","CNOT6L"
3.77729359996207e-76,0.795288295511126,0.523,0.316,1.51091743998483e-72,"17","RORA"
4.08409510585298e-76,0.515909687597663,0.858,0.687,1.63363804234119e-72,"17","LITAF"
2.85215370127703e-73,0.872824172235003,0.379,0.2,1.14086148051081e-69,"17","MYLIP"
5.07889369347689e-73,0.713987550972402,0.474,0.272,2.03155747739076e-69,"17","SAMSN1"
1.73897826092484e-71,1.21506136069362,0.254,0.115,6.95591304369934e-68,"17","TOM1"
4.5570249847728e-71,0.63835741374388,0.739,0.551,1.82280999390912e-67,"17","SRSF2"
6.13044763599806e-71,0.81479668303523,0.477,0.288,2.45217905439922e-67,"17","BHLHE40"
6.07352975923618e-68,0.656772602687712,0.612,0.412,2.42941190369447e-64,"17","NR3C1"
2.79797661684362e-67,0.653385598107569,0.586,0.391,1.11919064673745e-63,"17","DNAJB6"
4.21487765730704e-66,0.866609202308467,0.428,0.253,1.68595106292281e-62,"17","IDI1"
4.32423232243388e-66,0.819873817353331,0.394,0.221,1.72969292897355e-62,"17","ISCA1"
9.59567975237854e-66,1.03687136172606,0.273,0.132,3.83827190095142e-62,"17","ZC3H12A"
1.4185250721249e-65,0.926998714145488,0.403,0.233,5.67410028849961e-62,"17","RHBDD2"
3.95951335419969e-65,0.960585795791075,0.309,0.159,1.58380534167988e-61,"17","OSER1"
8.67405134445353e-63,1.40465413288911,0.299,0.156,3.46962053778141e-59,"17","RHOB"
3.2969835955581e-61,1.06400034078167,0.266,0.132,1.31879343822324e-57,"17","IL21R"
1.81194278994669e-60,0.892516290976141,0.358,0.199,7.24777115978676e-57,"17","RALGAPA1"
4.22744533152363e-60,0.685447010731759,0.488,0.304,1.69097813260945e-56,"17","CD55"
3.30551552916183e-57,0.918379466925183,0.338,0.189,1.32220621166473e-53,"17","CEMIP2"
4.18589448928764e-57,0.760627131023273,0.443,0.273,1.67435779571506e-53,"17","RNMT"
1.27754043368122e-56,1.13472979074233,0.267,0.138,5.11016173472488e-53,"17","PTPRE"
3.76143411807257e-55,0.842718134942614,0.304,0.162,1.50457364722903e-51,"17","CSNK2B"
1.58978341597716e-54,0.843795601738216,0.325,0.181,6.35913366390866e-51,"17","AL135905.2"
8.84693586772072e-54,0.850438290231506,0.362,0.212,3.53877434708829e-50,"17","MAP3K8"
5.73561763013689e-52,0.682740113993618,0.477,0.312,2.29424705205475e-48,"17","DDX21"
5.94540736748413e-52,0.790155368389497,0.38,0.229,2.37816294699365e-48,"17","UPP1"
1.03564958828489e-51,0.424045651464954,0.801,0.648,4.14259835313955e-48,"17","LDHA"
1.15553872656032e-51,0.749718979329661,0.395,0.243,4.62215490624126e-48,"17","PDE4D"
1.96027656723244e-50,0.576781029612544,0.574,0.399,7.84110626892977e-47,"17","NME2"
9.14525268965064e-50,0.828256354265099,0.399,0.251,3.65810107586026e-46,"17","SLA"
1.44402763178579e-48,0.810661720948199,0.366,0.223,5.77611052714317e-45,"17","USP3"
9.10381233449405e-48,0.701931965787161,0.318,0.179,3.64152493379762e-44,"17","TGFBR3"
1.9348342031718e-47,0.407997847946871,0.264,0.138,7.73933681268721e-44,"17","LMNA"
1.36953423754404e-46,0.651864599810617,0.463,0.305,5.47813695017618e-43,"17","RNF19A"
2.80430571987904e-45,0.505283779941766,0.616,0.446,1.12172228795162e-41,"17","SFPQ"
4.03329359014028e-45,0.816335012944765,0.322,0.189,1.61331743605611e-41,"17","CRYBG1"
8.668964609695e-44,0.743255597326112,0.356,0.22,3.467585843878e-40,"17","NFE2L2"
8.78492649154572e-44,0.526270948206769,0.458,0.298,3.51397059661829e-40,"17","FOXP1"
1.45494520967659e-43,0.726204834771909,0.344,0.207,5.81978083870636e-40,"17","IFRD1"
1.47876091210069e-43,0.74880576484266,0.28,0.157,5.91504364840275e-40,"17","DDIT3"
1.7945628615773e-43,0.385488486924304,0.749,0.586,7.1782514463092e-40,"17","ARL4C"
1.05764532976609e-42,0.6971359038053,0.377,0.237,4.23058131906438e-39,"17","RANBP2"
1.39261151562168e-41,0.421561921860055,0.682,0.524,5.57044606248671e-38,"17","SAT1"
1.43500481088512e-41,0.724760897124409,0.346,0.212,5.74001924354047e-38,"17","VPS37B"
1.53589963342661e-41,0.553042527341868,0.417,0.265,6.14359853370645e-38,"17","FGFBP2"
3.28665907758542e-41,0.94815821547532,0.25,0.14,1.31466363103417e-37,"17","NFKB2"
5.90214708152128e-41,0.722354063888068,0.458,0.319,2.36085883260851e-37,"17","TNFRSF1B"
9.61351622616504e-41,0.442827030955319,0.641,0.472,3.84540649046602e-37,"17","DDIT4"
1.43580287522589e-40,0.656062527351251,0.333,0.201,5.74321150090355e-37,"17","BTG3"
2.21184430971457e-40,0.910806752887596,0.298,0.179,8.84737723885828e-37,"17","YIPF5"
4.68542696853006e-40,0.835212158809941,0.282,0.164,1.87417078741203e-36,"17","ETF1"
1.51376662160396e-39,0.569030742396778,0.406,0.265,6.05506648641585e-36,"17","ZEB2"
2.37013445182736e-39,0.706611478918294,0.336,0.206,9.48053780730944e-36,"17","B4GALT1"
3.04376195413242e-39,0.723011154645428,0.354,0.225,1.21750478165297e-35,"17","SETD2"
1.28141450744628e-37,0.602032939529709,0.365,0.231,5.1256580297851e-34,"17","PRNP"
1.52586643229557e-37,0.334658950189178,0.59,0.427,6.10346572918226e-34,"17","BTG2"
1.84338841693305e-37,0.559482797223683,0.387,0.251,7.37355366773221e-34,"17","ARL6IP1"
6.97037145864512e-37,0.806709371015524,0.262,0.152,2.78814858345805e-33,"17","SOD2"
9.16801620856272e-37,0.584646911320005,0.362,0.231,3.66720648342509e-33,"17","CIR1"
2.32369216022832e-36,0.438489432929463,0.606,0.461,9.29476864091329e-33,"17","TUBA1A"
2.79300962254649e-36,0.65058652796282,0.331,0.207,1.1172038490186e-32,"17","KDM2A"
1.02381196686488e-35,0.561928195818088,0.367,0.235,4.09524786745951e-32,"17","SNRK"
1.11269100441481e-35,0.699603922263534,0.299,0.181,4.45076401765923e-32,"17","BIRC2"
2.19206962328057e-35,0.508044234122111,0.497,0.356,8.76827849312229e-32,"17","RUNX3"
4.0108635534616e-35,0.615423935265333,0.367,0.24,1.60434542138464e-31,"17","FAM133B"
5.50110022004039e-34,0.612831072422334,0.369,0.243,2.20044008801616e-30,"17","CEBPZ"
6.14467174427128e-34,0.477429549730546,0.687,0.573,2.45786869770851e-30,"17","HSPA5"
8.42715232121624e-34,0.315103129203341,0.82,0.707,3.3708609284865e-30,"17","KLF6"
1.22227826000805e-32,0.566847384262126,0.426,0.297,4.88911304003218e-29,"17","FKBP11"
6.22838484571271e-32,1.07369167820371,0.287,0.183,2.49135393828508e-28,"17","OASL"
8.15868357219212e-32,0.634619003846851,0.363,0.241,3.26347342887685e-28,"17","SLBP"
4.04198607324208e-31,0.603782751586467,0.341,0.224,1.61679442929683e-27,"17","ZBTB1"
6.69297833080098e-31,0.551762632024132,0.304,0.192,2.67719133232039e-27,"17","SERTAD1"
6.73239801318758e-31,0.6490070444916,0.266,0.161,2.69295920527503e-27,"17","KLHL24"
6.26249849489543e-30,0.631651552819021,0.294,0.187,2.50499939795817e-26,"17","NXT1"
2.95325313241889e-29,0.569975107674298,0.317,0.205,1.18130125296756e-25,"17","NSMCE3"
1.58233124973154e-28,0.6632290972085,0.272,0.171,6.32932499892615e-25,"17","DBF4"
2.08947971332894e-28,0.426101271288245,0.416,0.29,8.35791885331575e-25,"17","BCAS2"
6.81854577918606e-28,0.557880018305942,0.308,0.2,2.72741831167443e-24,"17","CEBPB"
1.17988313251526e-26,0.601288701073107,0.287,0.185,4.71953253006102e-23,"17","RICTOR"
6.29514574907101e-26,0.460556134058652,0.344,0.232,2.5180582996284e-22,"17","AFF4"
1.41527494764742e-25,0.536611729256371,0.343,0.235,5.66109979058967e-22,"17","EIF4A1"
2.10059856370921e-25,0.456179633871729,0.359,0.248,8.40239425483685e-22,"17","ARID5B"
2.40194799492635e-25,0.290544987840548,0.62,0.49,9.60779197970539e-22,"17","SQSTM1"
7.90922294531843e-25,0.558333112943868,0.315,0.213,3.16368917812737e-21,"17","RB1CC1"
2.45610991238674e-24,0.383662582687328,0.59,0.46,9.82443964954695e-21,"17","ADGRE5"
2.50017858614425e-24,0.530723419419286,0.263,0.168,1.0000714344577e-20,"17","TIPARP"
9.74166732942825e-24,0.34342285921015,0.4,0.284,3.8966669317713e-20,"17","PTGER4"
4.52938149834825e-23,0.436551201848184,0.659,0.545,1.8117525993393e-19,"17","CRIP1"
5.28865388540769e-23,0.634066352056951,0.268,0.178,2.11546155416308e-19,"17","NFKB1"
7.5741997868746e-23,0.315178385881663,0.533,0.403,3.02967991474984e-19,"17","MGAT4A"
1.34819258674841e-22,0.343351394749841,0.403,0.284,5.39277034699363e-19,"17","ABLIM1"
3.72036071105806e-22,0.474531387774459,0.344,0.238,1.48814428442323e-18,"17","NFKBIZ"
5.54915746371665e-22,0.312341649855386,0.637,0.508,2.21966298548666e-18,"17","FYN"
8.60537266674389e-22,0.474472405775867,0.391,0.285,3.44214906669756e-18,"17","JMJD1C"
4.8059749394709e-21,0.252013552501214,0.619,0.491,1.92238997578836e-17,"17","PPP2R5C"
5.22798954135255e-21,0.676360567958643,0.263,0.179,2.09119581654102e-17,"17","PIM3"
7.38122315492322e-21,0.364109410508838,0.502,0.389,2.95248926196929e-17,"17","GCC2"
1.05543083712771e-20,0.447643985887455,0.25,0.163,4.22172334851083e-17,"17","NLRP1"
2.95313684634436e-20,0.484070373215442,0.313,0.22,1.18125473853774e-16,"17","PCIF1"
4.25419512526858e-20,0.274559894781833,0.574,0.446,1.70167805010743e-16,"17","MBP"
5.76058350228974e-20,0.462492488581259,0.3,0.209,2.3042334009159e-16,"17","HERC1"
8.31446986260735e-20,0.468742998555834,0.329,0.234,3.32578794504294e-16,"17","PCGF5"
8.54176591808914e-20,0.385774510046441,0.293,0.199,3.41670636723566e-16,"17","ELF2"
3.42747346779038e-19,0.500622012372947,0.301,0.213,1.37098938711615e-15,"17","FAM129A"
3.44017460603616e-19,0.440354488689566,0.411,0.314,1.37606984241446e-15,"17","BAZ1A"
6.464839332514e-19,0.6218562799466,0.426,0.324,2.5859357330056e-15,"17","H1FX"
8.16803304674748e-19,0.265014934193555,0.536,0.422,3.26721321869899e-15,"17","G3BP2"
1.15068185816904e-18,0.282005148080536,0.474,0.363,4.60272743267617e-15,"17","BCL11B"
3.85796016742069e-18,0.316783265302066,0.534,0.429,1.54318406696828e-14,"17","HERPUD1"
1.12962999726825e-17,0.331182545808196,0.321,0.226,4.51851998907301e-14,"17","PXN"
1.55694448465367e-17,0.47780303841796,0.32,0.233,6.22777793861469e-14,"17","PPP1CB"
1.76729413978287e-17,0.472036771752451,0.267,0.185,7.06917655913149e-14,"17","CDK11A"
1.94766472342827e-17,0.381212708872391,0.34,0.25,7.7906588937131e-14,"17","TOB1"
4.38125962749075e-17,0.289865585214719,0.432,0.328,1.7525038509963e-13,"17","CLK1"
1.96195933115195e-16,0.27895185168386,0.308,0.218,7.84783732460781e-13,"17","CDKN2D"
2.33023321389553e-16,0.381037395565082,0.333,0.246,9.32093285558212e-13,"17","ODC1"
4.39827263202332e-16,0.322903466899575,0.34,0.249,1.75930905280933e-12,"17","TUT4"
1.10794631012369e-15,0.484207890131529,0.355,0.271,4.43178524049476e-12,"17","SRRT"
1.65348745266006e-15,0.258087351505291,0.308,0.222,6.61394981064023e-12,"17","BIRC3"
1.00226607663949e-14,0.327218409434718,0.288,0.208,4.00906430655794e-11,"17","RNF138"
1.3699522773066e-13,0.331830000484488,0.287,0.212,5.47980910922639e-10,"17","H2AFJ"
5.08133754216571e-13,0.428556381565597,0.34,0.267,2.03253501686628e-09,"17","GATA3"
1.1236722343014e-12,0.367994229871669,0.253,0.185,4.4946889372056e-09,"17","ATP2B1"
1.70581926895598e-12,0.314056853933563,0.258,0.187,6.82327707582391e-09,"17","CNST"
1.91703641578503e-12,0.35568648294978,0.265,0.196,7.66814566314011e-09,"17","TNIK"
3.99929247405806e-12,0.346560852174657,0.332,0.258,1.59971698962322e-08,"17","SLC38A2"
2.46373678533228e-11,0.341900018190308,0.318,0.246,9.85494714132912e-08,"17","ZFAND5"
1.17752602366422e-10,0.260178428947066,0.317,0.246,4.71010409465689e-07,"17","AMD1"
2.42399921616152e-10,0.422176969532004,0.306,0.245,9.69599686464609e-07,"17","SLA2"
6.31736138852688e-10,0.267225957088815,0.362,0.293,2.52694455541075e-06,"17","PTPN7"
6.76889698532653e-10,0.312069452123484,0.319,0.254,2.70755879413061e-06,"17","TMF1"
4.29782238269864e-08,0.251205774289351,0.395,0.336,0.000171912895307946,"17","SYNE1"
0,3.01920370674379,0.688,0.139,0,"10","HSPA1B"
0,2.94592794834687,0.741,0.212,0,"10","HSPA1A"
0,1.89079695612646,0.687,0.255,0,"10","RGS1"
0,2.07376435453028,0.81,0.402,0,"10","CD27"
0,2.87971517557605,0.504,0.103,0,"10","PDCD1"
0,3.42569839767836,0.442,0.044,0,"10","CXCL13"
0,1.97288223080657,0.677,0.28,0,"10","LAG3"
0,3.03064272104855,0.484,0.096,0,"10","HAVCR2"
0,1.7586086323186,0.741,0.364,0,"10","GZMK"
0,3.38799578266112,0.44,0.07,0,"10","TNFRSF9"
0,2.10727198398515,0.563,0.207,0,"10","SIRPG"
0,2.10938861307879,0.552,0.201,0,"10","FABP5"
0,3.55071868861542,0.399,0.051,0,"10","VCAM1"
0,3.77952635229699,0.368,0.036,0,"10","HSPA6"
0,1.7718332819889,0.507,0.181,0,"10","DUSP4"
0,1.71749433978871,0.581,0.27,0,"10","LYST"
0,1.96309652201905,0.677,0.375,0,"10","HSPB1"
0,1.46055743321806,0.699,0.4,0,"10","APOBEC3G"
0,2.13558548378189,0.413,0.148,0,"10","TOX"
0,1.50849858752739,0.735,0.475,0,"10","ITM2A"
0,2.11509964093519,0.38,0.133,0,"10","SNAP47"
0,2.39035679869536,0.324,0.093,0,"10","CTLA4"
0,2.75602093366588,0.317,0.091,0,"10","FAM3C"
0,2.64881642460901,0.277,0.064,0,"10","ID3"
0,2.55680113565677,0.254,0.058,0,"10","ENTPD1"
0,1.84885613920949,0.991,0.859,0,"10","CD74"
0,1.27557118455332,0.928,0.852,0,"10","HSP90AA1"
1.97626258336499e-323,1.94062108627341,0.383,0.145,7.90505033345994e-320,"10","GALM"
6.67411044554418e-314,1.94139522123598,0.393,0.15,2.66964417821767e-310,"10","RHOB"
3.19943175947148e-313,1.76255852935898,0.49,0.236,1.27977270378859e-309,"10","APOBEC3C"
2.84955424466009e-309,1.85499071725015,0.374,0.14,1.13982169786404e-305,"10","PHLDA1"
1.41098418988291e-301,0.604840032814557,0.991,0.95,5.64393675953164e-298,"10","GAPDH"
2.38797546078645e-297,2.01561426457355,0.416,0.177,9.5519018431458e-294,"10","RGS2"
3.29581991340564e-294,0.686768872119206,0.935,0.642,1.31832796536226e-290,"10","GZMA"
2.08341301639228e-286,1.57062548612536,0.477,0.224,8.33365206556911e-283,"10","CD82"
3.51791346297442e-285,0.709519848246106,0.968,0.733,1.40716538518977e-281,"10","NKG7"
1.50721253451719e-261,0.754660884102861,0.941,0.707,6.02885013806875e-258,"10","CST7"
9.68509784416582e-251,1.57819278052743,0.45,0.218,3.87403913766633e-247,"10","RBPJ"
1.88973616097365e-249,1.31968758555103,0.544,0.299,7.55894464389461e-246,"10","SIT1"
1.95426342940811e-238,1.7213177776238,0.326,0.129,7.81705371763245e-235,"10","ACP5"
